ambient,coolant,motor_speed,torque,stator_yoke,stator_tooth,stator_winding,profile_id
-0.5460983,-1.0476235,-0.14024769,-0.2593919,-1.4482069,-1.5564885,-1.6523937,4
-0.7566227,-1.0651551,-0.14024465,-0.2593937,-1.448709,-1.5587629,-1.6579409,4
-0.6325578,-1.0736287,-0.14024828,-0.2594211,-1.4483113,-1.5622628,-1.6594589,4
-0.60139656,-1.0667112,-0.14024848,-0.2594971,-1.4485438,-1.5616364,-1.659957,4
-0.6463794,-1.0846462,-0.14024584,-0.25948203,-1.4533182,-1.5641013,-1.6589881,4
-0.56295216,-1.077249,-0.14024834,-0.25941643,-1.4565686,-1.5670123,-1.6584249,4
-0.64130044,-1.085843,-0.14024769,-0.2594851,-1.4625006,-1.571121,-1.6603272,4
-0.89066267,-1.0920093,-0.14024657,-0.25953126,-1.4701904,-1.5785924,-1.6611543,4
-0.5691633,-1.0832375,-0.14024869,-0.2593019,-1.4717971,-1.5837705,-1.6612736,4
-0.61625403,-1.0935277,-0.14024565,-0.25939763,-1.4738508,-1.593991,-1.6613891,4
-0.5630004,-1.0883342,-0.14024557,-0.2592702,-1.4807701,-1.5983148,-1.6625144,4
-0.7838161,-1.0872213,-0.14024723,-0.2592243,-1.4823303,-1.6019017,-1.663739,4
-0.7789871,-1.0925974,-0.14024392,-0.25956237,-1.484107,-1.6026688,-1.6646961,4
-0.644401,-1.0805925,-0.1402467,-0.2596919,-1.4860524,-1.6034886,-1.6661823,4
-0.6962795,-1.0891858,-0.14024763,-0.2595754,-1.487961,-1.603532,-1.6718374,4
-0.6244024,-1.0841725,-0.14024782,-0.25958303,-1.4881636,-1.6034617,-1.6765068,4
-0.70798624,-1.0797132,-0.1402469,-0.25952518,-1.4890114,-1.6048485,-1.6840389,4
-0.6141211,-1.0854392,-0.1402469,-0.2595556,-1.4894787,-1.6046466,-1.6895196,4
-0.67244965,-1.0707877,-0.14024769,-0.25954613,-1.4888752,-1.6071422,-1.6923008,4
-0.9214274,-1.076697,-0.14024484,-0.2595482,-1.4891129,-1.6098698,-1.6906767,4
-0.7892373,-1.0732417,-0.14024603,-0.25951996,-1.4890555,-1.6077219,-1.6949432,4
-0.7928317,-1.0704852,-0.14024763,-0.25940555,-1.489152,-1.6127938,-1.7057657,4
-0.72027403,-1.0764555,-0.14024538,-0.25933707,-1.4891847,-1.6130401,-1.7067939,4
-0.71600914,-1.063832,-0.14024703,-0.25939396,-1.4893372,-1.6130568,-1.7098099,4
-0.8111962,-1.0678623,-0.14024763,-0.25924018,-1.4893254,-1.6128808,-1.7169241,4
-0.6438048,-1.0586007,-0.14024492,-0.25921306,-1.4897609,-1.6131842,-1.7165674,4
-0.79017985,-1.05614,-0.14024703,-0.25919855,-1.4896212,-1.6251569,-1.7167879,4
-0.7541103,-1.0512624,-0.14024538,-0.2593145,-1.4898038,-1.6282798,-1.7205981,4
-0.5901165,-1.0427722,-0.1402459,-0.2594472,-1.4894555,-1.6288601,-1.7219579,4
-0.76305467,-1.0473822,-0.14024723,-0.25945848,-1.4894407,-1.625868,-1.7201765,4
-0.7850878,-1.0442499,-0.14024676,-0.2594601,-1.4892322,-1.6286513,-1.721436,4
-0.5599961,-1.0395304,-0.14024736,-0.2592613,-1.4896581,-1.627663,-1.7215602,4
-0.6767346,-1.0486606,-0.1402469,-0.25936192,-1.4892476,-1.6303475,-1.7222079,4
-0.9734475,-1.0399601,-0.1402469,-0.25928366,-1.4885288,-1.6328175,-1.7213379,4
-0.750813,-1.059742,-0.14024796,-0.25920635,-1.4895847,-1.6305076,-1.7206851,4
-0.7701752,-1.0650721,-0.14024551,-0.25930303,-1.4892403,-1.6317524,-1.7224529,4
-0.84006995,-1.0671624,-0.14024815,-0.2591477,-1.4893744,-1.6275855,-1.7229186,4
-0.62190306,-1.0880505,-0.14024755,-0.2591404,-1.4897835,-1.63089,-1.722666,4
-0.6678194,-1.0775752,-0.14024492,-0.2591082,-1.490137,-1.6307061,-1.7229356,4
-0.54855245,-1.0926887,-0.14024888,-0.25905773,-1.4905506,-1.6311239,-1.7225384,4
-0.5687317,-1.0922662,-0.14024828,-0.25901604,-1.4906216,-1.6343819,-1.7224677,4
-0.7554734,-1.0866716,-0.1402453,-0.2590397,-1.4911704,-1.6368784,-1.7224668,4
-0.86331564,-1.0948938,-0.14024657,-0.25905007,-1.5009881,-1.6380477,-1.7230943,4
-0.9301028,-1.087844,-0.14024644,-0.25929627,-1.5095034,-1.6414071,-1.7225778,4
-0.7125101,-1.089974,-0.14024696,-0.25926378,-1.510589,-1.6595248,-1.7230995,4
-0.63158923,-1.0889858,-0.14024742,-0.25928345,-1.5133085,-1.664134,-1.7230408,4
-0.5868624,-1.077072,-0.14024636,-0.25930235,-1.5114413,-1.6676459,-1.7231001,4
-0.6555727,-1.0819554,-0.14024763,-0.2593502,-1.5194677,-1.6667929,-1.7232652,4
-0.57299864,-1.071871,-0.14024796,-0.25932506,-1.5100322,-1.6769766,-1.7232597,4
-0.5688893,-1.071821,-0.14024538,-0.259183,-1.518913,-1.6752828,-1.723242,4
-0.8835873,-1.0710192,-0.14024717,-0.25915727,-1.5106142,-1.6780779,-1.7232854,4
-0.6345091,-1.0621171,-0.14024709,-0.2592158,-1.5100064,-1.6778911,-1.7231715,4
-0.9290579,-1.0701997,-0.1402475,-0.2591541,-1.5114045,-1.6787415,-1.7235602,4
-0.7996803,-1.0650374,-0.14024676,-0.25918752,-1.5100265,-1.6797948,-1.723274,4
-0.7799105,-1.0693297,-0.14024657,-0.25905728,-1.5096781,-1.6795901,-1.7233075,4
-0.8579366,-1.0748562,-0.14024802,-0.2590194,-1.510671,-1.6797955,-1.7233037,4
-0.9020231,-1.0698287,-0.1402457,-0.25904417,-1.5073212,-1.6796641,-1.7236695,4
-0.8160423,-1.0855533,-0.1402467,-0.25901628,-1.5125234,-1.6798078,-1.7234153,4
-0.7867892,-1.0806293,-0.1402457,-0.25928637,-1.5126102,-1.6798079,-1.7234178,4
-0.6502639,-1.0843549,-0.14024577,-0.259427,-1.5256374,-1.6797944,-1.7235839,4
-0.9129438,-1.0923891,-0.14024855,-0.25936145,-1.528929,-1.6798079,-1.7236922,4
-0.77924705,-1.081565,-0.14024775,-0.2594252,-1.5308057,-1.6798079,-1.7239164,4
-0.68410915,-1.0916648,-0.14024498,-0.25940353,-1.5292118,-1.6798079,-1.7234558,4
-0.5665857,-1.0838538,-0.14024934,-0.259234,-1.5305543,-1.6798079,-1.7243263,4
-0.5624915,-1.0843306,-0.14024769,-0.25919977,-1.5328329,-1.6798079,-1.7242484,4
-0.76614016,-1.0913035,-0.14024511,-0.25926155,-1.5323462,-1.6798079,-1.7237048,4
-0.637418,-1.076994,-0.14024834,-0.2592095,-1.534816,-1.6798079,-1.7266132,4
-0.65513206,-1.0832272,-0.1402475,-0.25920856,-1.532106,-1.6798079,-1.7297415,4
-0.8105097,-1.0810306,-0.1402465,-0.2591331,-1.5359774,-1.6798079,-1.7295575,4
-0.78728,-1.0722454,-0.14024796,-0.25913176,-1.5329604,-1.6798079,-1.72679,4
-0.68837005,-1.0788076,-0.14024848,-0.25912154,-1.5352403,-1.6798079,-1.7263123,4
-0.72042763,-1.0663918,-0.1402469,-0.25908306,-1.5350596,-1.6798079,-1.7295452,4
-0.65981454,-1.0700592,-0.14024802,-0.25906646,-1.530989,-1.6798079,-1.7295234,4
-0.76947457,-1.0683088,-0.1402457,-0.25914586,-1.5306262,-1.6798079,-1.7298713,4
-0.77205724,-1.060209,-0.14024717,-0.2593131,-1.5303361,-1.679811,-1.7289414,4
-0.7533796,-1.0660559,-0.1402459,-0.25924057,-1.5299848,-1.6798079,-1.7289125,4
-0.72921944,-1.050093,-0.1402488,-0.25933057,-1.5301397,-1.6798079,-1.7299869,4
-0.87317145,-1.0563639,-0.14024717,-0.2593142,-1.530251,-1.6798079,-1.7308518,4
-0.7487734,-1.0540547,-0.14024676,-0.25920466,-1.5292563,-1.6798079,-1.7304704,4
-0.6201907,-1.0425874,-0.14024861,-0.2592384,-1.5219892,-1.6798079,-1.7293257,4
-0.5956933,-1.0553734,-0.1402459,-0.25929815,-1.517078,-1.6798079,-1.7292223,4
-0.63979584,-1.0393648,-0.14024742,-0.25925046,-1.5101242,-1.6798079,-1.7293074,4
-0.7476693,-1.0537429,-0.14024961,-0.25926843,-1.5141363,-1.6798079,-1.7292688,4
-0.8028792,-1.0515257,-0.14024505,-0.25933307,-1.5103282,-1.6798079,-1.7296246,4
-0.66059345,-1.04765,-0.14024828,-0.2592244,-1.509199,-1.6798079,-1.7293233,4
-0.7151429,-1.0693731,-0.14024842,-0.25909525,-1.5098146,-1.6798079,-1.7298709,4
-0.87041116,-1.0625169,-0.14024682,-0.25904587,-1.508673,-1.6798079,-1.7292626,4
-0.77543783,-1.0810096,-0.14024763,-0.2590177,-1.513573,-1.6798079,-1.7282174,4
-0.78802884,-1.0880506,-0.1402465,-0.25900203,-1.5261369,-1.6798079,-1.729671,4
-0.6964813,-1.0842031,-0.14024802,-0.2593243,-1.5312803,-1.6798079,-1.729498,4
-0.63341004,-1.0951813,-0.1402467,-0.2593322,-1.535492,-1.6798079,-1.7294612,4
-0.8784983,-1.0919156,-0.14024769,-0.25933495,-1.539177,-1.6798079,-1.7297572,4
-0.77704185,-1.0949851,-0.14024788,-0.25932822,-1.5416284,-1.6798087,-1.7299687,4
-0.7777645,-1.0948701,-0.14024617,-0.25932088,-1.5438747,-1.6798476,-1.729977,4
-0.8057569,-1.0899699,-0.14024848,-0.2592803,-1.5430677,-1.6798087,-1.7324606,4
-0.79024005,-1.0945534,-0.14024736,-0.2592466,-1.5441387,-1.6798183,-1.7316649,4
-0.8842889,-1.0881929,-0.14024584,-0.25918114,-1.547994,-1.680325,-1.7361234,4
-0.9089941,-1.0851698,-0.14024861,-0.25919887,-1.5490509,-1.6810256,-1.7364416,4
-0.8738921,-1.0850903,-0.14024624,-0.25914788,-1.5501149,-1.680969,-1.7361817,4
-0.9364314,-1.0717673,-0.14024676,-0.25912088,-1.5440391,-1.6814975,-1.7373475,4
-0.73722327,-1.077285,-0.1402488,-0.2591039,-1.5482637,-1.6839972,-1.7377465,4
-0.6395168,-1.0692286,-0.14024663,-0.25900066,-1.545293,-1.6833241,-1.7397618,4
-0.7270363,-1.0681647,-0.14024663,-0.2589754,-1.5429003,-1.6837215,-1.7422819,4
-0.7834407,-1.0714726,-0.1402463,-0.25908142,-1.5431507,-1.6837488,-1.7418793,4
-0.79224855,-1.0619888,-0.14024696,-0.25939134,-1.5437957,-1.6835698,-1.7431632,4
-0.66639405,-1.0719693,-0.1402467,-0.2593263,-1.5434997,-1.684561,-1.7424866,4
-0.7710294,-1.0691904,-0.14024703,-0.25930437,-1.5435847,-1.6828172,-1.7444788,4
-0.9256733,-1.0722119,-0.14024663,-0.2592438,-1.5440816,-1.6838595,-1.7410135,4
-0.7983242,-1.0843546,-0.14024657,-0.2592481,-1.5431935,-1.6833296,-1.7425323,4
-0.876004,-1.0719638,-0.14024717,-0.25920317,-1.5425634,-1.6842567,-1.7416978,4
-0.78536487,-1.0904633,-0.14024736,-0.25926194,-1.5440793,-1.6839768,-1.7426937,4
-0.7037333,-1.0881597,-0.1402465,-0.25929272,-1.5424715,-1.6839503,-1.743153,4
-0.5695036,-1.087018,-0.14024696,-0.25912547,-1.5450801,-1.6836355,-1.7430953,4
-0.62041456,-1.0940739,-0.14024927,-0.25922394,-1.549878,-1.6837178,-1.7409327,4
-0.6420041,-1.0830157,-0.14024663,-0.25909638,-1.5510874,-1.6835623,-1.744044,4
-0.7781098,-1.0933135,-0.14024815,-0.25903803,-1.5564232,-1.6843089,-1.7437661,4
-0.8061715,-1.0901324,-0.14024796,-0.25902402,-1.5560338,-1.6893613,-1.7440164,4
-0.78824663,-1.0867152,-0.14024492,-0.25903168,-1.5560216,-1.6898775,-1.7440605,4
-0.7498283,-1.091149,-0.14024617,-0.25917482,-1.5568116,-1.6917721,-1.744168,4
-0.75040644,-1.0799505,-0.1402467,-0.2593662,-1.5565331,-1.6911821,-1.745011,4
-0.62929267,-1.0824931,-0.14024538,-0.25934353,-1.5564932,-1.6896259,-1.7472132,4
-0.6247166,-1.0847037,-0.14024828,-0.25937113,-1.5570012,-1.6919674,-1.7496513,4
-0.911663,-1.0734938,-0.14024723,-0.25930813,-1.5566367,-1.6918367,-1.7503188,4
-0.8226781,-1.0805974,-0.14024636,-0.25923988,-1.5558819,-1.6919231,-1.7513565,4
-0.818905,-1.0695821,-0.14024742,-0.2592661,-1.5561177,-1.6916857,-1.7493657,4
-0.58634144,-1.0729717,-0.14024676,-0.25919256,-1.5550525,-1.6912701,-1.7513567,4
-0.8165552,-1.0750686,-0.14024657,-0.25913942,-1.5543818,-1.6920155,-1.7511637,4
-0.8048164,-1.0677722,-0.1402469,-0.2592132,-1.5513526,-1.6920896,-1.7514123,4
-0.8350442,-1.0731527,-0.14024782,-0.25905874,-1.5507607,-1.6914808,-1.750957,4
-0.8105157,-1.065175,-0.1402465,-0.25911936,-1.5490466,-1.6910962,-1.7506897,4
-0.8547246,-1.0669491,-0.14024717,-0.25907886,-1.5435815,-1.6909006,-1.7509145,4
-0.7838924,-1.0662338,-0.14024736,-0.25895932,-1.5496694,-1.6918055,-1.7509333,4
-0.61983037,-1.0553843,-0.14024511,-0.25895602,-1.5440488,-1.6899312,-1.7497932,4
-0.5690058,-1.0625324,-0.14024663,-0.25929996,-1.5437282,-1.6894296,-1.7495943,4
-0.68381804,-1.0460604,-0.14024809,-0.25929055,-1.5423964,-1.6879414,-1.7499799,4
-0.79932195,-1.0519345,-0.1402459,-0.2592396,-1.5497893,-1.685965,-1.7486305,4
-0.7833925,-1.0550528,-0.1402467,-0.25927296,-1.5470518,-1.6839557,-1.7476709,4
-0.6901326,-1.0450194,-0.14024809,-0.25934306,-1.5466973,-1.6843047,-1.7476424,4
-0.6431192,-1.0674212,-0.14024538,-0.2592493,-1.5448005,-1.6841506,-1.7477198,4
-0.72596526,-1.0605356,-0.14024729,-0.2592637,-1.5463693,-1.6837827,-1.7476158,4
-0.56353736,-1.0753523,-0.14024796,-0.2592574,-1.5472337,-1.6836706,-1.7475424,4
-0.60001343,-1.0851943,-0.14024597,-0.25908354,-1.5503935,-1.6839566,-1.747234,4
-0.5608804,-1.078609,-0.14024769,-0.25910154,-1.5519803,-1.6892362,-1.7475369,4
-0.6384368,-1.094162,-0.14024763,-0.25902736,-1.5509433,-1.68744,-1.7484801,4
-0.67900914,-1.087259,-0.14024611,-0.25900295,-1.5529201,-1.6881703,-1.7478776,4
-0.590245,-1.0907643,-0.14024663,-0.2590105,-1.5530286,-1.6881007,-1.7475828,4
-0.7718816,-1.0936037,-0.14024755,-0.25897697,-1.5581241,-1.6923865,-1.7478553,4
-0.7576003,-1.0837377,-0.14024413,-0.25912255,-1.5581907,-1.6961184,-1.7481302,4
-0.7459719,-1.0915375,-0.1402459,-0.25934193,-1.5604473,-1.6957138,-1.7489909,4
-0.7378707,-1.083606,-0.14024657,-0.25926477,-1.5562295,-1.695024,-1.7488445,4
-0.80068403,-1.0822295,-0.14024696,-0.2593439,-1.5599605,-1.6988218,-1.7498654,4
-0.82191825,-1.0837713,-0.14024565,-0.2592194,-1.5602251,-1.6967543,-1.7511076,4
-1.0038791,-1.0714082,-0.14024921,-0.2591638,-1.559695,-1.6995094,-1.7523752,4
-0.8355019,-1.0790722,-0.14024657,-0.25928426,-1.5601513,-1.6973765,-1.75205,4
-0.6687759,-1.070446,-0.1402457,-0.25920963,-1.5565059,-1.7003187,-1.751945,4
-0.81295377,-1.0681171,-0.14024869,-0.25921836,-1.5544378,-1.6983957,-1.7524551,4
-0.82332546,-1.0710585,-0.14024815,-0.25920123,-1.5575572,-1.7004412,-1.7525837,4
-0.6022096,-1.0611713,-0.14024611,-0.25915235,-1.5537646,-1.695248,-1.7531108,4
-0.66676944,-1.0665226,-0.14024901,-0.25908467,-1.5530174,-1.6960716,-1.7529808,4
-0.6410505,-1.0616837,-0.1402459,-0.25917503,-1.5534351,-1.6954254,-1.7523143,4
-0.67567265,-1.0665148,-0.14024788,-0.2591057,-1.5537524,-1.6965652,-1.7531728,4
-0.73151803,-1.0832415,-0.14024927,-0.25896266,-1.5526494,-1.6960309,-1.752244,4
-0.72097063,-1.0728098,-0.14024709,-0.2590877,-1.5523385,-1.6954492,-1.7523397,4
-0.80302477,-1.0933516,-0.14024709,-0.25927874,-1.5534052,-1.6964843,-1.7509974,4
-0.7330055,-1.0915811,-0.1402469,-0.2592929,-1.5564187,-1.6964645,-1.7521017,4
-0.62424886,-1.0912749,-0.14024636,-0.25926992,-1.5557432,-1.6964374,-1.7522632,4
-0.60066384,-1.0948058,-0.14024657,-0.25923455,-1.5604568,-1.6960664,-1.7513691,4
-0.69400007,-1.0889381,-0.14024696,-0.25922325,-1.5602002,-1.699438,-1.7576215,4
-0.6568173,-1.0934247,-0.14024855,-0.25921926,-1.5608358,-1.7004122,-1.7563225,4
-0.7369292,-1.0920575,-0.14024617,-0.2591625,-1.5660827,-1.7048675,-1.7556993,4
-0.8000426,-1.0844337,-0.14024682,-0.25914034,-1.5673734,-1.7038152,-1.7553132,4
-0.6121517,-1.0899982,-0.14024834,-0.25919637,-1.5628477,-1.7056855,-1.7593818,4
-0.9009601,-1.078561,-0.14024557,-0.25907892,-1.5657505,-1.705782,-1.7590953,4
-0.98814034,-1.0804706,-0.14024809,-0.25909516,-1.5672024,-1.7062831,-1.7582343,4
-0.7986464,-1.08254,-0.14024869,-0.25908408,-1.5638888,-1.7058257,-1.760495,4
-0.6098742,-1.0718646,-0.14024644,-0.25899953,-1.5653338,-1.7059073,-1.7589635,4
-0.68263066,-1.0779916,-0.14024796,-0.258943,-1.5585328,-1.7063661,-1.7617544,4
-0.59348005,-1.0690244,-0.14024518,-0.25901398,-1.5592538,-1.7062011,-1.762677,4
-0.7266438,-1.0719296,-0.1402465,-0.25937417,-1.5597246,-1.7059932,-1.7658222,4
-0.76270133,-1.0766083,-0.14024802,-0.25915655,-1.5599428,-1.7065766,-1.7653425,4
-0.61440814,-1.0667541,-0.14024717,-0.2593323,-1.5601095,-1.7055187,-1.7622837,4
-0.59595025,-1.0754201,-0.14024782,-0.2593422,-1.5595555,-1.7044712,-1.7661854,4
-0.6053604,-1.065338,-0.14024703,-0.2592793,-1.5590863,-1.7041599,-1.76183,4
-0.9095682,-1.0687356,-0.14024763,-0.25914863,-1.5594355,-1.7056638,-1.7597901,4
-0.55903757,-1.0697291,-0.1402459,-0.2591819,-1.5593498,-1.704661,-1.7612675,4
-0.42783612,-1.0576539,-0.14024703,-0.2591629,-1.557456,-1.7032913,-1.7580483,4
-0.5998689,-1.0664171,-0.14024742,-0.25911307,-1.5584008,-1.703321,-1.7594697,4
-0.821588,-1.0557224,-0.14024624,-0.25908905,-1.5558277,-1.7013811,-1.7577087,4
-0.75989985,-1.060792,-0.14024742,-0.25904888,-1.5567977,-1.6993273,-1.7617228,4
-0.70408463,-1.0602394,-0.14024717,-0.25908145,-1.5562354,-1.6960633,-1.7567434,4
-0.6967222,-1.0496409,-0.14024624,-0.25902662,-1.5564182,-1.6986269,-1.7553942,4
-0.7825745,-1.062735,-0.14024611,-0.2589221,-1.5560734,-1.6943617,-1.7559568,4
-0.7445235,-1.0513046,-0.14024775,-0.25892574,-1.556012,-1.6965115,-1.7563354,4
-0.6450775,-1.0577548,-0.14024372,-0.25918537,-1.5560826,-1.6956041,-1.7567204,4
-0.60929406,-1.0642109,-0.14024802,-0.259253,-1.5558529,-1.6949794,-1.754418,4
-0.78213584,-1.055502,-0.14024729,-0.25931865,-1.5565698,-1.6953093,-1.7542399,4
-0.7845488,-1.0699946,-0.14024577,-0.25925818,-1.5561872,-1.6945816,-1.7542157,4
-0.77571183,-1.0663472,-0.14024796,-0.25929457,-1.5551286,-1.6944431,-1.754033,4
-0.8142406,-1.0778689,-0.14024822,-0.25925758,-1.5562534,-1.695543,-1.7518023,4
-0.52464527,-1.0878613,-0.1402467,-0.2592643,-1.5554596,-1.6956766,-1.7540237,4
-0.6141833,-1.0820906,-0.14024682,-0.25915417,-1.5565525,-1.6946568,-1.7513733,4
-0.57613236,-1.0950541,-0.14024644,-0.25916958,-1.5570524,-1.6939068,-1.7536187,4
-0.5983382,-1.0925148,-0.14024729,-0.25916433,-1.5578021,-1.6963608,-1.7520876,4
-0.5761966,-1.0941935,-0.1402475,-0.25907513,-1.5591761,-1.698894,-1.753726,4
-0.5933034,-1.0949101,-0.14024782,-0.25917023,-1.565821,-1.7035214,-1.7540867,4
-0.31351668,-1.089247,-0.14024755,-0.25910568,-1.5701075,-1.7056079,-1.7565151,4
-0.5887504,-1.0946337,-0.14024611,-0.25908992,-1.5719194,-1.7038088,-1.7563022,4
-0.5917135,-1.0911179,-0.1402488,-0.25900605,-1.5718436,-1.7057563,-1.7576082,4
-0.6292334,-1.0868195,-0.1402465,-0.25891438,-1.5723072,-1.706779,-1.7593288,4
-0.60436064,-1.0901262,-0.14024611,-0.25932476,-1.5721072,-1.7063674,-1.7615743,4
-0.7188287,-1.0760885,-0.14024967,-0.25926217,-1.5716765,-1.7058631,-1.7621211,4
-0.6011808,-1.0823622,-0.14024644,-0.25918594,-1.5720439,-1.707637,-1.7656736,4
-0.59098977,-1.0780163,-0.14024484,-0.25927365,-1.5677311,-1.7095104,-1.7674701,4
-0.8023904,-1.071264,-0.14024755,-0.25923514,-1.5672067,-1.7107565,-1.7663572,4
-0.6312821,-1.0789759,-0.1402469,-0.25914463,-1.5685431,-1.7108531,-1.7664366,4
-0.6320188,-1.0676876,-0.14024676,-0.2591098,-1.5659916,-1.7105725,-1.7661752,4
-0.60732573,-1.0716856,-0.14024769,-0.2591323,-1.5657059,-1.7107849,-1.7672414,4
-0.8180398,-1.0749519,-0.1402467,-0.2592109,-1.567232,-1.7105124,-1.7667528,4
-0.8209657,-1.0663863,-0.1402467,-0.25910464,-1.5649121,-1.7105819,-1.7675421,4
-0.6172447,-1.0717773,-0.14024663,-0.25913572,-1.5649178,-1.710631,-1.7671634,4
-0.85361546,-1.06233,-0.14024717,-0.2591052,-1.5643501,-1.7108408,-1.7664034,4
-0.7229169,-1.0664062,-0.14024636,-0.25895378,-1.5587119,-1.7103535,-1.7649238,4
-0.6680502,-1.0649897,-0.14024769,-0.25888377,-1.5639584,-1.7108566,-1.7662977,4
-0.7340575,-1.0612134,-0.14024775,-0.25897485,-1.5593331,-1.7097298,-1.766109,4
-0.60524595,-1.072322,-0.14024696,-0.259071,-1.5611606,-1.7100031,-1.7644123,4
-0.6989887,-1.0668381,-0.14024709,-0.25921637,-1.5586423,-1.7095244,-1.76656,4
-0.8726485,-1.0802404,-0.14024709,-0.25920737,-1.5594828,-1.7084864,-1.7653226,4
-0.7329855,-1.0840592,-0.14024511,-0.25923094,-1.5613898,-1.708347,-1.7637918,4
-0.6356534,-1.0748403,-0.1402469,-0.25918427,-1.5595301,-1.7058718,-1.7625656,4
-0.77676076,-1.0897268,-0.14024855,-0.2592231,-1.5656077,-1.7088381,-1.7639226,4
-0.7544626,-1.0807545,-0.14024498,-0.2592226,-1.564932,-1.7102112,-1.7641242,4
-0.57589746,-1.0851269,-0.14024875,-0.25915313,-1.565543,-1.7100223,-1.7637733,4
-0.7244446,-1.0872331,-0.14024815,-0.259137,-1.5653303,-1.7086643,-1.7635843,4
-0.6955308,-1.0764493,-0.14024584,-0.2591662,-1.5654881,-1.7111152,-1.7657621,4
-0.650829,-1.0858035,-0.14010409,0.6496834,-1.5653329,-1.7109549,-1.7637385,4
-0.8395992,-1.0754857,-0.14024901,1.0270299,-1.5604666,-1.6882745,-1.7211697,4
-0.9139104,-1.0774833,-0.14024551,1.0264325,-1.5455488,-1.6798103,-1.6224068,4
-0.70250374,-1.0800196,-0.14024636,1.0259004,-1.525387,-1.6092247,-1.5560039,4
-0.50830734,-1.0680107,-0.14025067,1.0257003,-1.4908785,-1.563566,-1.5065489,4
-0.61484677,-1.0776821,-0.14024597,1.025751,-1.4731172,-1.5215708,-1.456203,4
-0.50340605,-1.0687894,-0.14024174,1.0252637,-1.4488225,-1.4830405,-1.4084077,4
-0.60286105,-1.0687932,-0.14025027,1.0247012,-1.4301194,-1.4473683,-1.3620313,4
-0.72215205,-1.0702189,-0.14024518,1.0247585,-1.4104501,-1.4154541,-1.3312563,4
-0.6046698,-1.0556124,-0.14024538,1.0243063,-1.4091051,-1.3927568,-1.2859439,4
-0.601776,-1.0648965,-0.14024915,1.0242065,-1.3992172,-1.3608253,-1.2605186,4
-0.66516346,-1.048928,-0.14024696,1.0240536,-1.3423382,-1.3380142,-1.2315797,4
-0.5772324,-1.0495486,-0.14024498,1.0237031,-1.3261471,-1.3093048,-1.2258142,4
-0.7660247,-1.0580931,-0.14025053,1.0235665,-1.3208078,-1.2970186,-1.2229265,4
-0.557286,-1.044693,-0.14024492,1.0234327,-1.2892791,-1.2667146,-1.1736515,4
-0.76659185,-1.0699811,-0.14024544,1.0234293,-1.2752912,-1.2448244,-1.1360282,4
-0.63708574,-1.0688981,-0.1402498,1.0234395,-1.2537977,-1.2242565,-1.1107879,4
-0.61078364,-1.0784305,-0.1402438,1.0237607,-1.2413942,-1.2110817,-1.0945525,4
-0.5993459,-1.0897442,-0.14024518,1.023614,-1.2342845,-1.1986446,-1.0878336,4
-0.6204868,-1.0746057,-0.14025053,1.0235889,-1.2301893,-1.1828479,-1.0615629,4
-0.5610792,-1.0905931,-0.1402432,1.02355,-1.2194619,-1.167577,-1.0394768,4
-0.60340506,-1.0830046,-0.14024782,1.0238755,-1.2145562,-1.1436609,-1.0343252,4
-0.59519446,-1.0801471,-0.14025007,1.0243287,-1.2052459,-1.1418623,-1.02741,4
-0.74221087,-1.0845486,-0.1402403,1.0233041,-1.1975237,-1.140129,-1.0180146,4
-0.58600116,-1.0677012,-0.14024657,1.0228769,-1.1894828,-1.1353153,-1.0115355,4
-0.59315085,-1.0724161,-0.14024834,1.0227225,-1.1698537,-1.1209002,-0.9947543,4
-0.58587265,-1.0667464,-0.14024228,1.0225514,-1.1550121,-1.1090574,-0.9928118,4
-0.566127,-1.0593524,-0.14024796,1.0225224,-1.1542314,-1.1030437,-0.9838533,4
-0.59308255,-1.0629427,-0.14024723,1.0225253,-1.1533757,-1.0992738,-0.9788512,4
-0.59015864,-1.0410894,-0.14024419,1.0224572,-1.1527956,-1.0908308,-0.9782599,4
-0.29239988,-1.0528728,-0.14024973,1.0223185,-1.1482477,-1.0820881,-0.9772145,4
-0.27195162,-1.0498807,-0.14024696,1.0216653,-1.1427629,-1.0792857,-0.97692347,4
-0.5950961,-1.045114,-0.1402459,1.0214962,-1.1386209,-1.0751787,-0.97692335,4
-0.31000257,-1.0632209,-0.14025019,1.0214818,-1.1316596,-1.0697253,-0.97692335,4
-0.53998953,-1.0474771,-0.14024888,1.0215384,-1.1243236,-1.0681833,-0.9768754,4
-0.2569667,-1.0805503,-0.14024796,1.0214338,-1.121443,-1.067916,-0.97683334,4
-0.32757512,-1.0840598,-0.14024769,1.0214161,-1.1148454,-1.0679032,-0.9762337,4
-0.5808068,-1.0852491,-0.14024709,1.0211698,-1.1129934,-1.0679032,-0.9763139,4
-0.28787,-1.100082,-0.14024617,1.0210942,-1.1168602,-1.0679032,-0.97551954,4
-0.27118173,-1.0930852,-0.14024948,1.0213999,-1.120165,-1.0679032,-0.9544849,4
-0.5769795,-1.0997372,-0.14024802,1.0216236,-1.1169777,-1.0679032,-0.965617,4
-0.22091222,-1.0986176,-0.14024624,1.021705,-1.1230242,-1.0679032,-0.9630887,4
-0.5028098,-1.0912026,-0.1402422,1.0214376,-1.1205753,-1.0679032,-0.9416709,4
